Timestamp;Measured energy production (MWh);Installed power (MW)
2020-12-25 16;248.64;2057.73
2020-12-25 17;4.73;2057.73
2020-12-25 18;0.63;2057.73
2020-12-25 19;0.64;2057.73
2020-12-25 20;0.64;2057.73
2020-12-25 21;0.65;2057.73
2020-12-25 22;0.65;2057.73
2020-12-25 23;0.65;2057.73
2020-12-26 00;0.64;2057.73
2020-12-26 01;0.64;2057.73
2020-12-26 02;0.55;2057.73
2020-12-26 03;0.64;2057.73
2020-12-26 04;0.65;2057.73
2020-12-26 05;0.65;2057.73
2020-12-26 06;0.65;2057.73
2020-12-26 07;0.80;2057.73
2020-12-26 08;140.33;2057.73
2020-12-26 09;598.77;2057.73
2020-12-26 10;868.71;2057.73
2020-12-26 11;984.44;2057.73
2020-12-26 12;1023.89;2057.73
2020-12-26 13;1005.62;2057.73
2020-12-26 14;923.57;2057.73
2020-12-26 15;719.85;2057.73
2020-12-26 16;274.33;2057.73
2020-12-26 17;8.39;2057.73
2020-12-26 18;0.74;2057.73
2020-12-26 19;0.74;2057.73
2020-12-26 20;0.74;2057.73
2020-12-26 21;0.74;2057.73
2020-12-26 22;0.74;2057.73
2020-12-26 23;0.73;2057.73
2020-12-27 00;0.71;2057.73
2020-12-27 01;0.71;2057.73
2020-12-27 02;0.63;2057.73
2020-12-27 03;0.72;2057.73
2020-12-27 04;0.72;2057.73
2020-12-27 05;0.71;2057.73
2020-12-27 06;0.71;2057.73
2020-12-27 07;0.84;2057.73
2020-12-27 08;124.50;2057.73
2020-12-27 09;553.44;2057.73
2020-12-27 10;851.14;2057.73
2020-12-27 11;960.68;2057.73
2020-12-27 12;991.38;2057.73
2020-12-27 13;936.38;2057.73
2020-12-27 14;788.15;2057.73
2020-12-27 15;596.96;2057.73
2020-12-27 16;270.59;2057.73
2020-12-27 17;40.27;2057.73
2020-12-27 18;15.87;2057.73
2020-12-27 19;15.80;2057.73
2020-12-27 20;15.78;2057.73
2020-12-27 21;15.78;2057.73
2020-12-27 22;15.78;2057.73
2020-12-27 23;15.79;2057.73
2020-12-28 00;15.78;2057.73
2020-12-28 01;15.78;2057.73
2020-12-28 02;15.70;2057.73
2020-12-28 03;15.78;2057.73
2020-12-28 04;15.77;2057.73
2020-12-28 05;15.75;2057.73
2020-12-28 06;15.76;2057.73
2020-12-28 07;12.98;2057.73
2020-12-28 08;63.82;2057.73
2020-12-28 09;430.26;2057.73
2020-12-28 10;730.39;2057.73
2020-12-28 11;866.72;2057.73
2020-12-28 12;853.10;2057.73
2020-12-28 13;779.30;2057.73
2020-12-28 14;721.37;2057.73
2020-12-28 15;607.47;2057.73
2020-12-28 16;262.72;2057.73
2020-12-28 17;17.22;2057.73
2020-12-28 18;10.72;2057.73
2020-12-28 19;10.71;2057.73
2020-12-28 20;10.72;2057.73
2020-12-28 21;8.32;2057.73
2020-12-28 22;4.64;2057.73
2020-12-28 23;4.61;2057.73
2020-12-29 00;4.55;2057.73
2020-12-29 01;4.58;2057.73
2020-12-29 02;4.47;2057.73
2020-12-29 03;4.57;2057.73
2020-12-29 04;4.57;2057.73
2020-12-29 05;4.56;2057.73
2020-12-29 06;4.57;2057.73
2020-12-29 07;4.61;2057.73
2020-12-29 08;51.76;2057.73
2020-12-29 09;220.51;2057.73
2020-12-29 10;414.89;2057.73
2020-12-29 11;623.10;2057.73
2020-12-29 12;604.14;2057.73
2020-12-29 13;679.12;2057.73
2020-12-29 14;708.73;2057.73
2020-12-29 15;562.04;2057.73
2020-12-29 16;221.00;2057.73
2020-12-29 17;11.04;2057.73
2020-12-29 18;1.61;2057.73
2020-12-29 19;1.61;2057.73
2020-12-29 20;1.60;2057.73
2020-12-29 21;1.59;2057.73
2020-12-29 22;1.57;2057.73
2020-12-29 23;1.59;2057.73
2020-12-30 00;1.59;2076.67
2020-12-30 01;1.59;2076.67
2020-12-30 02;1.44;2076.67
2020-12-30 03;1.23;2076.67
2020-12-30 04;1.24;2076.67
2020-12-30 05;1.24;2076.67
2020-12-30 06;1.28;2076.67
2020-12-30 07;1.43;2076.67
2020-12-30 08;112.85;2076.67
2020-12-30 09;584.23;2076.67
2020-12-30 10;865.94;2076.67
2020-12-30 11;985.01;2076.67
2020-12-30 12;1018.96;2076.67
2020-12-30 13;1007.70;2076.67
2020-12-30 14;937.74;2076.67
2020-12-30 15;739.52;2076.67
2020-12-30 16;289.09;2076.67
2020-12-30 17;10.90;2076.67
2020-12-30 18;1.46;2076.67
2020-12-30 19;1.43;2076.67
2020-12-30 20;1.45;2076.67
2020-12-30 21;1.42;2076.67
2020-12-30 22;1.44;2076.67
2020-12-30 23;1.43;2076.67
2020-12-31 00;1.43;2076.67
2020-12-31 01;1.42;2076.67
2020-12-31 02;1.32;2076.67
2020-12-31 03;1.42;2076.67
2020-12-31 04;1.42;2076.67
2020-12-31 05;1.40;2076.67
2020-12-31 06;1.40;2076.67
2020-12-31 07;1.43;2076.67
2020-12-31 08;74.33;2076.67
2020-12-31 09;246.36;2076.67
2020-12-31 10;412.40;2076.67
2020-12-31 11;374.14;2076.67
2020-12-31 12;360.78;2076.67
2020-12-31 13;392.09;2076.67
2020-12-31 14;389.59;2076.67
2020-12-31 15;300.39;2076.67
2020-12-31 16;100.55;2076.67
2020-12-31 17;3.15;2076.67
2020-12-31 18;1.88;2076.67
2020-12-31 19;1.85;2076.67
2020-12-31 20;1.85;2076.67
2020-12-31 21;1.85;2076.67
2020-12-31 22;1.87;2076.67
2020-12-31 23;1.89;2076.67
2021-01-01 00;1.88;2076.67
2021-01-01 01;1.88;2076.67
2021-01-01 02;1.78;2076.67
2021-01-01 03;1.87;2076.67
2021-01-01 04;1.88;2076.67
2021-01-01 05;1.86;2076.67
2021-01-01 06;1.85;2076.67
2021-01-01 07;1.90;2076.67
2021-01-01 08;124.26;2076.67
2021-01-01 09;591.00;2076.67
2021-01-01 10;854.74;2076.67
2021-01-01 11;933.94;2076.67
2021-01-01 12;961.21;2076.67
2021-01-01 13;794.90;2076.67
2021-01-01 14;550.94;2076.67
2021-01-01 15;501.14;2076.67
2021-01-01 16;226.12;2076.67
2021-01-01 17;13.44;2076.67
2021-01-01 18;1.77;2076.67
2021-01-01 19;1.75;2076.67
2021-01-01 20;1.75;2076.67
2021-01-01 21;1.74;2076.67
2021-01-01 22;1.76;2076.67
2021-01-01 23;1.78;2076.67
2021-01-02 00;1.78;2076.67
2021-01-02 01;1.78;2076.67
2021-01-02 02;1.67;2076.67
2021-01-02 03;1.76;2076.67
2021-01-02 04;1.76;2076.67
2021-01-02 05;1.77;2076.67
2021-01-02 06;1.76;2076.67
2021-01-02 07;1.78;2076.67
2021-01-02 08;117.80;2076.67
2021-01-02 09;557.78;2076.67
2021-01-02 10;844.63;2076.67
2021-01-02 11;978.25;2076.67
2021-01-02 12;1020.42;2076.67
2021-01-02 13;1011.25;2076.67
2021-01-02 14;934.51;2076.67
2021-01-02 15;754.66;2076.67
2021-01-02 16;318.32;2076.67
2021-01-02 17;16.87;2076.67
2021-01-02 18;2.24;2076.67
2021-01-02 19;2.23;2076.67
2021-01-02 20;2.23;2076.67
2021-01-02 21;2.20;2076.67
2021-01-02 22;2.21;2076.67
2021-01-02 23;2.22;2076.67
2021-01-03 00;2.22;2076.67
2021-01-03 01;2.21;2076.67
2021-01-03 02;2.10;2076.67
2021-01-03 03;2.21;2076.67
2021-01-03 04;2.21;2076.67
2021-01-03 05;2.19;2076.67
2021-01-03 06;2.19;2076.67
2021-01-03 07;2.04;2076.67
2021-01-03 08;123.95;2076.67
2021-01-03 09;586.09;2076.67
2021-01-03 10;855.68;2076.67
2021-01-03 11;970.67;2076.67
2021-01-03 12;1009.34;2076.67
2021-01-03 13;975.23;2076.67
2021-01-03 14;924.76;2076.67
2021-01-03 15;754.67;2076.67
2021-01-03 16;316.61;2076.67
2021-01-03 17;14.17;2076.67
2021-01-03 18;1.88;2076.67
2021-01-03 19;1.87;2076.67
2021-01-03 20;1.86;2076.67
2021-01-03 21;1.87;2076.67
2021-01-03 22;1.90;2076.67
2021-01-03 23;1.91;2076.67
2021-01-04 00;1.90;2076.67
2021-01-04 01;1.89;2076.67
2021-01-04 02;1.78;2076.67
2021-01-04 03;1.91;2076.67
2021-01-04 04;1.91;2076.67
2021-01-04 05;1.88;2076.67
2021-01-04 06;1.86;2076.67
2021-01-04 07;1.79;2076.67
2021-01-04 08;53.89;2076.67
2021-01-04 09;180.25;2076.67
2021-01-04 10;247.43;2076.67
2021-01-04 11;311.24;2076.67
2021-01-04 12;456.41;2076.67
2021-01-04 13;490.52;2076.67
2021-01-04 14;419.62;2076.67
2021-01-04 15;343.62;2076.67
2021-01-04 16;160.48;2076.67
2021-01-04 17;9.50;2076.67
2021-01-04 18;1.91;2076.67
2021-01-04 19;0.74;2076.67
2021-01-04 20;0.41;2076.67
2021-01-04 21;0.34;2076.67
2021-01-04 22;0.39;2076.67
2021-01-04 23;0.38;2076.67
2021-01-05 00;0.39;2076.67
2021-01-05 01;0.42;2076.67
2021-01-05 02;0.28;2076.67
2021-01-05 03;0.42;2076.67
2021-01-05 04;0.38;2076.67
2021-01-05 05;0.31;2076.67
2021-01-05 06;0.36;2076.67
2021-01-05 07;0.40;2076.67
2021-01-05 08;56.51;2076.67
2021-01-05 09;304.87;2076.67
2021-01-05 10;512.99;2076.67
2021-01-05 11;621.80;2076.67
2021-01-05 12;744.47;2076.67
2021-01-05 13;847.35;2076.67
2021-01-05 14;778.42;2076.67
2021-01-05 15;727.27;2076.67
2021-01-05 16;337.86;2076.67
2021-01-05 17;30.09;2076.67
2021-01-05 18;5.20;2076.67
2021-01-05 19;0.40;2076.67
2021-01-05 20;0.36;2076.67
2021-01-05 21;0.24;2076.67
2021-01-05 22;0.39;2076.67
2021-01-05 23;0.43;2076.67
2021-01-06 00;0.40;2076.67
2021-01-06 01;0.36;2076.67
2021-01-06 02;0.15;2076.67
2021-01-06 03;0.37;2076.67
2021-01-06 04;0.39;2076.67
2021-01-06 05;0.33;2076.67
2021-01-06 06;0.28;2076.67
2021-01-06 07;0.35;2076.67
2021-01-06 08;64.70;2076.67
2021-01-06 09;367.93;2076.67
2021-01-06 10;635.00;2076.67
2021-01-06 11;840.46;2076.67
2021-01-06 12;921.51;2076.67
2021-01-06 13;778.77;2076.67
2021-01-06 14;545.93;2076.67
2021-01-06 15;371.80;2076.67
2021-01-06 16;118.01;2076.67
2021-01-06 17;9.77;2076.67
2021-01-06 18;0.36;2076.67
2021-01-06 19;0.31;2076.67
2021-01-06 20;0.31;2076.67
2021-01-06 21;0.33;2076.67
2021-01-06 22;0.35;2076.67
2021-01-06 23;0.28;2076.67
2021-01-07 00;0.27;2076.67
2021-01-07 01;0.35;2076.67
2021-01-07 02;0.27;2076.67
2021-01-07 03;0.30;2076.67
2021-01-07 04;0.31;2076.67
2021-01-07 05;0.35;2076.67
2021-01-07 06;0.35;2076.67
2021-01-07 07;0.34;2076.67
2021-01-07 08;15.62;2076.67
2021-01-07 09;88.45;2076.67
2021-01-07 10;165.05;2076.67
2021-01-07 11;277.32;2076.67
2021-01-07 12;348.96;2076.67
2021-01-07 13;398.32;2076.67
2021-01-07 14;383.37;2076.67
2021-01-07 15;350.69;2076.67
2021-01-07 16;129.61;2076.67
2021-01-07 17;8.71;2076.67
2021-01-07 18;0.33;2076.67
2021-01-07 19;0.36;2076.67
2021-01-07 20;0.34;2076.67
2021-01-07 21;0.26;2076.67
2021-01-07 22;0.38;2076.67
2021-01-07 23;0.45;2076.67
2021-01-08 00;0.53;2076.67
2021-01-08 01;0.42;2076.67
2021-01-08 02;0.27;2076.67
2021-01-08 03;0.35;2076.67
2021-01-08 04;0.30;2076.67
2021-01-08 05;0.29;2076.67
2021-01-08 06;0.39;2076.67
2021-01-08 07;0.30;2076.67
2021-01-08 08;13.56;2076.67
2021-01-08 09;64.83;2076.67
2021-01-08 10;181.44;2076.67
2021-01-08 11;252.43;2076.67
2021-01-08 12;223.48;2076.67
2021-01-08 13;189.46;2076.67
2021-01-08 14;120.94;2076.67
2021-01-08 15;75.38;2076.67
2021-01-08 16;23.42;2076.67
2021-01-08 17;3.84;2076.67
2021-01-08 18;2.94;2076.67
2021-01-08 19;2.72;2076.67
2021-01-08 20;2.89;2076.67
2021-01-08 21;2.73;2076.67
2021-01-08 22;2.78;2076.67
2021-01-08 23;2.83;2076.67
2021-01-09 00;2.70;2076.67
2021-01-09 01;2.71;2076.67
2021-01-09 02;2.65;2076.67
2021-01-09 03;2.75;2076.67
2021-01-09 04;2.79;2076.67
2021-01-09 05;2.72;2076.67
2021-01-09 06;2.69;2076.67
2021-01-09 07;2.90;2076.67
2021-01-09 08;9.66;2076.67
2021-01-09 09;62.72;2076.67
2021-01-09 10;150.18;2076.67
2021-01-09 11;188.99;2076.67
2021-01-09 12;178.33;2076.67
2021-01-09 13;178.00;2076.67
2021-01-09 14;145.22;2076.67
2021-01-09 15;89.85;2076.67
2021-01-09 16;33.72;2076.67
2021-01-09 17;3.60;2076.67
2021-01-09 18;2.74;2076.67
2021-01-09 19;2.71;2076.67
2021-01-09 20;2.68;2076.67
2021-01-09 21;2.73;2076.67
2021-01-09 22;2.79;2076.67
2021-01-09 23;2.86;2076.67
2021-01-10 00;2.86;2076.67
2021-01-10 01;2.87;2076.67
2021-01-10 02;2.78;2076.67
2021-01-10 03;2.74;2076.67
2021-01-10 04;2.86;2076.67
2021-01-10 05;2.80;2076.67
2021-01-10 06;2.75;2076.67
2021-01-10 07;2.88;2076.67
2021-01-10 08;35.06;2076.67
2021-01-10 09;246.81;2076.67
2021-01-10 10;580.37;2076.67
2021-01-10 11;775.73;2076.67
2021-01-10 12;935.13;2076.67
2021-01-10 13;934.08;2076.67
2021-01-10 14;898.74;2076.67
2021-01-10 15;666.67;2076.67
2021-01-10 16;341.59;2076.67
2021-01-10 17;24.47;2076.67
2021-01-10 18;6.03;2076.67
2021-01-10 19;3.10;2076.67
2021-01-10 20;2.72;2076.67
2021-01-10 21;2.69;2076.67
2021-01-10 22;2.71;2076.67
2021-01-10 23;2.76;2076.67
2021-01-11 00;2.68;2076.67
2021-01-11 01;2.79;2076.67
2021-01-11 02;2.65;2076.67
2021-01-11 03;2.75;2076.67
2021-01-11 04;2.71;2076.67
2021-01-11 05;2.75;2076.67
2021-01-11 06;2.73;2076.67
2021-01-11 07;2.92;2076.67
2021-01-11 08;145.43;2076.67
2021-01-11 09;668.78;2076.67
2021-01-11 10;975.12;2076.67
2021-01-11 11;1004.21;2076.67
2021-01-11 12;1105.95;2076.67
2021-01-11 13;1132.51;2076.67
2021-01-11 14;982.50;2076.67
2021-01-11 15;807.87;2076.67
2021-01-11 16;434.65;2076.67
2021-01-11 17;43.14;2076.67
2021-01-11 18;2.73;2076.67
2021-01-11 19;2.75;2076.67
2021-01-11 20;2.72;2076.67
2021-01-11 21;2.78;2076.67
2021-01-11 22;2.85;2076.67
2021-01-11 23;2.84;2076.67
2021-01-12 00;2.76;2076.67
2021-01-12 01;2.69;2076.67
2021-01-12 02;2.61;2076.67
2021-01-12 03;2.77;2076.67
2021-01-12 04;2.71;2076.67
2021-01-12 05;2.68;2076.67
2021-01-12 06;2.67;2076.67
2021-01-12 07;3.06;2076.67
2021-01-12 08;168.42;2076.67
2021-01-12 09;741.06;2076.67
2021-01-12 10;1052.01;2076.67
2021-01-12 11;1146.74;2076.67
2021-01-12 12;1168.47;2076.67
2021-01-12 13;1178.40;2076.67
2021-01-12 14;1134.59;2076.67
2021-01-12 15;984.28;2076.67
2021-01-12 16;494.93;2076.67
2021-01-12 17;39.18;2076.67
2021-01-12 18;0.88;2076.67
2021-01-12 19;0.82;2076.67
2021-01-12 20;0.81;2076.67
2021-01-12 21;0.98;2076.67
2021-01-12 22;0.96;2076.67
2021-01-12 23;0.82;2076.67
2021-01-13 00;0.96;2076.67
2021-01-13 01;0.87;2076.67
2021-01-13 02;0.75;2076.67
2021-01-13 03;0.85;2076.67
2021-01-13 04;0.77;2076.67
2021-01-13 05;0.87;2076.67
2021-01-13 06;0.82;2076.67
2021-01-13 07;1.18;2076.67
2021-01-13 08;163.24;2076.67
2021-01-13 09;736.12;2076.67
2021-01-13 10;1072.92;2076.67
2021-01-13 11;1171.16;2076.67
2021-01-13 12;1206.55;2076.67
2021-01-13 13;1214.93;2076.67
2021-01-13 14;1180.76;2076.67
2021-01-13 15;1024.79;2076.67
2021-01-13 16;516.54;2076.67
2021-01-13 17;41.26;2076.67
2021-01-13 18;1.03;2076.67
2021-01-13 19;0.93;2076.67
2021-01-13 20;0.81;2076.67
2021-01-13 21;0.89;2076.67
2021-01-13 22;0.85;2076.67
2021-01-13 23;0.81;2076.67
2021-01-14 00;0.88;2076.67
2021-01-14 01;0.86;2076.67
2021-01-14 02;0.84;2076.67
2021-01-14 03;0.80;2076.67
2021-01-14 04;0.92;2076.67
2021-01-14 05;0.97;2076.67
2021-01-14 06;0.86;2076.67
2021-01-14 07;1.27;2076.67
2021-01-14 08;111.51;2076.67
2021-01-14 09;551.27;2076.67
2021-01-14 10;894.74;2076.67
2021-01-14 11;1020.82;2076.67
2021-01-14 12;1100.17;2076.67
2021-01-14 13;1182.71;2076.67
2021-01-14 14;1181.08;2076.67
2021-01-14 15;1022.84;2076.67
2021-01-14 16;519.73;2076.67
2021-01-14 17;45.94;2076.67
2021-01-14 18;1.07;2076.67
2021-01-14 19;0.85;2076.67
2021-01-14 20;0.85;2076.67
2021-01-14 21;0.84;2076.67
2021-01-14 22;0.82;2076.67
2021-01-14 23;0.98;2076.67
2021-01-15 00;0.94;2076.67
2021-01-15 01;0.91;2076.67
2021-01-15 02;0.80;2076.67
2021-01-15 03;0.98;2076.67
2021-01-15 04;0.99;2076.67
2021-01-15 05;0.92;2076.67
2021-01-15 06;0.89;2076.67
2021-01-15 07;0.99;2076.67
2021-01-15 08;96.81;2076.67
2021-01-15 09;524.89;2076.67
2021-01-15 10;879.14;2076.67
2021-01-15 11;1023.98;2076.67
2021-01-15 12;1097.89;2076.67
2021-01-15 13;1128.43;2076.67
2021-01-15 14;1048.45;2076.67
2021-01-15 15;942.89;2076.67
2021-01-15 16;513.60;2076.67
2021-01-15 17;48.23;2076.67
2021-01-15 18;3.86;2076.67
2021-01-15 19;3.79;2076.67
2021-01-15 20;3.80;2076.67
2021-01-15 21;3.85;2076.67
2021-01-15 22;3.79;2076.67
2021-01-15 23;3.81;2076.67
2021-01-16 00;3.83;2076.67
2021-01-16 01;3.80;2076.67
2021-01-16 02;3.85;2076.67
2021-01-16 03;3.90;2076.67
2021-01-16 04;3.83;2076.67
2021-01-16 05;3.79;2076.67
2021-01-16 06;3.79;2076.67
2021-01-16 07;4.14;2076.67
2021-01-16 08;149.06;2076.67
2021-01-16 09;671.99;2076.67
2021-01-16 10;1043.72;2076.67
2021-01-16 11;1160.18;2076.67
2021-01-16 12;1190.19;2076.67
2021-01-16 13;1183.36;2076.67
2021-01-16 14;1137.00;2076.67
2021-01-16 15;1004.48;2076.67
2021-01-16 16;538.06;2076.67
2021-01-16 17;58.34;2076.67
2021-01-16 18;4.79;2076.67
2021-01-16 19;3.90;2076.67
2021-01-16 20;3.85;2076.67
2021-01-16 21;3.82;2076.67
2021-01-16 22;3.87;2076.67
2021-01-16 23;3.78;2076.67
2021-01-17 00;3.79;2076.67
2021-01-17 01;3.87;2076.67
2021-01-17 02;3.63;2076.67
2021-01-17 03;3.84;2076.67
2021-01-17 04;3.75;2076.67
2021-01-17 05;3.77;2076.67
2021-01-17 06;3.78;2076.67
2021-01-17 07;4.30;2076.67
2021-01-17 08;157.01;2076.67
2021-01-17 09;680.57;2076.67
2021-01-17 10;1071.18;2076.67
2021-01-17 11;1185.54;2076.67
2021-01-17 12;1209.54;2076.67
2021-01-17 13;1210.79;2076.67
2021-01-17 14;1163.31;2076.67
2021-01-17 15;1008.48;2076.67
2021-01-17 16;523.17;2076.67
2021-01-17 17;58.21;2076.67
2021-01-17 18;3.90;2076.67
2021-01-17 19;3.85;2076.67
2021-01-17 20;3.88;2076.67
2021-01-17 21;4.10;2076.67
2021-01-17 22;4.10;2076.67
2021-01-17 23;3.89;2076.67
2021-01-18 00;3.90;2076.67
2021-01-18 01;3.81;2076.67
2021-01-18 02;3.69;2076.67
2021-01-18 03;3.85;2076.67
2021-01-18 04;3.79;2076.67
2021-01-18 05;3.92;2076.67
2021-01-18 06;4.11;2076.67
2021-01-18 07;4.43;2076.67
2021-01-18 08;180.60;2076.67
2021-01-18 09;754.79;2076.67
2021-01-18 10;1108.77;2076.67
2021-01-18 11;1214.86;2076.67
2021-01-18 12;1232.59;2076.67
2021-01-18 13;1230.67;2076.67
2021-01-18 14;1175.80;2076.67
2021-01-18 15;1029.06;2076.67
2021-01-18 16;557.59;2076.67
2021-01-18 17;57.22;2076.67
2021-01-18 18;0.38;2076.67
2021-01-18 19;0.35;2076.67
2021-01-18 20;0.88;2076.67
2021-01-18 21;0.35;2076.67
2021-01-18 22;0.57;2076.67
2021-01-18 23;0.75;2076.67
2021-01-19 00;0.78;2076.67
2021-01-19 01;0.78;2076.67
2021-01-19 02;0.52;2076.67
2021-01-19 03;0.46;2076.67
2021-01-19 04;0.47;2076.67
2021-01-19 05;0.40;2076.67
2021-01-19 06;0.30;2076.67
2021-01-19 07;0.82;2076.67
2021-01-19 08;149.04;2076.67
2021-01-19 09;612.52;2076.67
2021-01-19 10;801.67;2076.67
2021-01-19 11;766.96;2076.67
2021-01-19 12;664.78;2076.67
2021-01-19 13;548.64;2076.67
2021-01-19 14;443.03;2076.67
2021-01-19 15;445.12;2076.67
2021-01-19 16;237.45;2076.67
2021-01-19 17;13.99;2076.67
2021-01-19 18;0.30;2076.67
2021-01-19 19;0.33;2076.67
2021-01-19 20;0.34;2076.67
2021-01-19 21;0.31;2076.67
2021-01-19 22;0.33;2076.67
2021-01-19 23;0.35;2076.67
2021-01-20 00;0.36;2076.67
2021-01-20 01;0.33;2076.67
2021-01-20 02;0.27;2076.67
2021-01-20 03;0.33;2076.67
2021-01-20 04;0.38;2076.67
2021-01-20 05;0.35;2076.67
2021-01-20 06;0.30;2076.67
2021-01-20 07;0.52;2076.67
2021-01-20 08;6.94;2076.67
2021-01-20 09;137.21;2076.67
2021-01-20 10;337.49;2076.67
2021-01-20 11;542.61;2076.67
2021-01-20 12;518.00;2076.67
2021-01-20 13;492.87;2076.67
2021-01-20 14;503.82;2076.67
2021-01-20 15;273.66;2076.67
2021-01-20 16;76.26;2076.67
2021-01-20 17;8.81;2076.67
2021-01-20 18;0.57;2076.67
2021-01-20 19;0.56;2076.67
2021-01-20 20;0.51;2076.67
2021-01-20 21;0.53;2076.67
2021-01-20 22;0.59;2076.67
2021-01-20 23;0.56;2076.67
2021-01-21 00;0.54;2076.67
2021-01-21 01;0.55;2076.67
2021-01-21 02;0.47;2076.67
2021-01-21 03;0.54;2076.67
2021-01-21 04;0.59;2076.67
2021-01-21 05;0.56;2076.67
2021-01-21 06;0.27;2076.67
2021-01-21 07;0.44;2076.67
2021-01-21 08;40.97;2076.67
2021-01-21 09;203.46;2076.67
2021-01-21 10;299.45;2076.67
2021-01-21 11;314.28;2076.67
2021-01-21 12;292.44;2076.67
2021-01-21 13;309.42;2076.67
2021-01-21 14;279.19;2076.67
2021-01-21 15;141.85;2076.67
2021-01-21 16;86.13;2076.67
2021-01-21 17;10.96;2076.67
2021-01-21 18;0.67;2076.67
2021-01-21 19;0.60;2076.67
2021-01-21 20;0.55;2076.67
2021-01-21 21;0.59;2076.67
2021-01-21 22;0.51;2076.67
2021-01-21 23;0.55;2076.67
2021-01-22 00;0.59;2076.67
2021-01-22 01;0.60;2076.67
2021-01-22 02;0.39;2076.67
2021-01-22 03;0.55;2076.67
2021-01-22 04;0.50;2076.67
2021-01-22 05;0.60;2076.67
2021-01-22 06;0.62;2076.67
2021-01-22 07;0.88;2076.67
2021-01-22 08;98.36;2076.67
2021-01-22 09;278.95;2076.67
2021-01-22 10;467.08;2076.67
2021-01-22 11;517.09;2076.67
2021-01-22 12;531.61;2076.67
2021-01-22 13;674.73;2076.67
2021-01-22 14;761.38;2076.67
2021-01-22 15;611.21;2076.67
2021-01-22 16;312.16;2076.67
2021-01-22 17;48.38;2076.67
2021-01-22 18;5.23;2076.67
2021-01-22 19;4.95;2076.67
2021-01-22 20;5.18;2076.67
2021-01-22 21;5.22;2076.67
2021-01-22 22;5.05;2076.67
2021-01-22 23;4.96;2076.67
2021-01-23 00;5.18;2076.67
2021-01-23 01;4.90;2076.67
2021-01-23 02;4.93;2076.67
2021-01-23 03;4.99;2076.67
2021-01-23 04;4.93;2076.67
2021-01-23 05;5.02;2076.67
2021-01-23 06;5.08;2076.67
2021-01-23 07;5.28;2076.67
2021-01-23 08;68.22;2076.67
2021-01-23 09;228.91;2076.67
2021-01-23 10;294.17;2076.67
2021-01-23 11;330.36;2076.67
2021-01-23 12;274.05;2076.67
2021-01-23 13;259.91;2076.67
2021-01-23 14;282.29;2076.67
2021-01-23 15;136.32;2076.67
2021-01-23 16;59.42;2076.67
2021-01-23 17;3.88;2076.67
2021-01-23 18;0.62;2076.67
2021-01-23 19;0.61;2076.67
2021-01-23 20;0.57;2076.67
2021-01-23 21;0.65;2076.67
2021-01-23 22;0.62;2076.67
2021-01-23 23;0.58;2076.67
2021-01-24 00;0.59;2076.67
2021-01-24 01;0.60;2076.67
2021-01-24 02;0.48;2076.67
2021-01-24 03;0.60;2076.67
2021-01-24 04;0.55;2076.67
2021-01-24 05;0.53;2076.67
2021-01-24 06;0.49;2076.67
2021-01-24 07;0.80;2076.67
2021-01-24 08;99.94;2076.67
2021-01-24 09;434.19;2076.67
2021-01-24 10;727.86;2076.67
2021-01-24 11;731.77;2076.67
2021-01-24 12;771.46;2076.67
2021-01-24 13;690.11;2076.67
2021-01-24 14;621.69;2076.67
2021-01-24 15;419.16;2076.67
2021-01-24 16;183.72;2076.67
2021-01-24 17;29.80;2076.67
2021-01-24 18;2.21;2076.67
2021-01-24 19;2.21;2076.67
2021-01-24 20;2.18;2076.67
2021-01-24 21;2.22;2076.67
2021-01-24 22;1.95;2076.67
2021-01-24 23;1.83;2076.67
2021-01-25 00;1.69;2076.67
2021-01-25 01;1.65;2076.67
2021-01-25 02;1.60;2076.67
2021-01-25 03;1.78;2076.67
2021-01-25 04;1.75;2076.67
2021-01-25 05;1.74;2076.67
2021-01-25 06;1.20;2076.67
2021-01-25 07;0.62;2076.67
2021-01-25 08;22.40;2076.67
2021-01-25 09;97.04;2076.67
2021-01-25 10;203.96;2076.67
2021-01-25 11;341.61;2076.67
2021-01-25 12;398.29;2076.67
2021-01-25 13;386.42;2076.67
2021-01-25 14;352.91;2076.67
2021-01-25 15;283.75;2076.67
2021-01-25 16;147.26;2076.67
2021-01-25 17;20.76;2076.67
2021-01-25 18;0.50;2076.67
2021-01-25 19;0.49;2076.67
2021-01-25 20;0.53;2076.67
2021-01-25 21;0.51;2076.67
2021-01-25 22;0.54;2076.67
2021-01-25 23;0.52;2076.67
2021-01-26 00;0.46;2076.67
2021-01-26 01;0.49;2076.67
2021-01-26 02;0.41;2076.67
2021-01-26 03;0.46;2076.67
2021-01-26 04;0.52;2076.67
2021-01-26 05;0.49;2076.67
2021-01-26 06;0.54;2076.67
2021-01-26 07;0.62;2076.67
2021-01-26 08;20.20;2076.67
2021-01-26 09;102.14;2076.67
2021-01-26 10;175.99;2076.67
2021-01-26 11;264.42;2076.67
2021-01-26 12;294.92;2076.67
2021-01-26 13;221.84;2076.67
2021-01-26 14;153.80;2076.67
2021-01-26 15;118.37;2076.67
2021-01-26 16;69.30;2076.67
2021-01-26 17;22.08;2076.67
2021-01-26 18;0.55;2076.67
2021-01-26 19;0.57;2076.67
2021-01-26 20;0.53;2076.67
