Timestamp;Measured energy production (MWh);Installed power (MW)
2021-02-02 16;3068.79;6265.05
2021-02-02 17;3008.86;6265.05
2021-02-02 18;3155.18;6265.05
2021-02-02 19;3168.84;6265.05
2021-02-02 20;3760.01;6265.05
2021-02-02 21;4099.98;6265.05
2021-02-02 22;4356.67;6265.05
2021-02-02 23;4817.73;6265.05
2021-02-03 00;4924.86;6265.05
2021-02-03 01;4879.59;6265.05
2021-02-03 02;4827.22;6265.05
2021-02-03 03;4903.08;6265.05
2021-02-03 04;4958.91;6265.05
2021-02-03 05;4892.44;6265.05
2021-02-03 06;4974.94;6265.05
2021-02-03 07;4933.39;6265.05
2021-02-03 08;4946.01;6265.05
2021-02-03 09;4696.03;6265.05
2021-02-03 10;4466.23;6265.05
2021-02-03 11;4091.43;6190.45
2021-02-03 12;4007.23;6190.45
2021-02-03 13;3822.6;6190.45
2021-02-03 14;3630.05;6190.45
2021-02-03 15;3396.02;6190.45
2021-02-03 16;3015.35;6190.45
2021-02-03 17;2773.76;6190.45
2021-02-03 18;2288.88;6190.45
2021-02-03 19;1932.43;6190.45
2021-02-03 20;2158.53;6190.45
2021-02-03 21;2259.17;6190.45
2021-02-03 22;2473.97;6190.45
2021-02-03 23;2479.26;6190.45
2021-02-04 00;2579.09;6190.45
2021-02-04 01;2421.02;6190.45
2021-02-04 02;2135.36;6190.45
2021-02-04 03;1854.82;6190.45
2021-02-04 04;1506.21;6190.45
2021-02-04 05;1300.36;6190.45
2021-02-04 06;1092.41;6190.45
2021-02-04 07;766.45;6190.45
2021-02-04 08;561.69;6190.45
2021-02-04 09;558.26;6190.45
2021-02-04 10;495.73;6190.45
2021-02-04 11;512.1;6190.45
2021-02-04 12;547.2;6190.45
2021-02-04 13;588.22;6190.45
2021-02-04 14;541.67;6190.45
2021-02-04 15;646.72;6190.45
2021-02-04 16;889.57;6265.05
2021-02-04 17;1011.02;6265.05
2021-02-04 18;859.34;6265.05
2021-02-04 19;751.01;6265.05
2021-02-04 20;680.14;6265.05
2021-02-04 21;682.59;6265.05
2021-02-04 22;800.72;6265.05
2021-02-04 23;806.53;6265.05
2021-02-05 00;818.95;6265.05
2021-02-05 01;836.58;6265.05
2021-02-05 02;741.35;6265.05
2021-02-05 03;679.22;6265.05
2021-02-05 04;567.5;6265.05
2021-02-05 05;686.39;6265.05
2021-02-05 06;759.92;6265.05
2021-02-05 07;776.91;6265.05
2021-02-05 08;645.99;6265.05
2021-02-05 09;762.3;6265.05
2021-02-05 10;700.85;6265.05
2021-02-05 11;500.16;6265.05
2021-02-05 12;411.23;6265.05
2021-02-05 13;352.6;6265.05
2021-02-05 14;352.83;6265.05
2021-02-05 15;500.98;6265.05
2021-02-05 16;724.58;6265.05
2021-02-05 17;1138.56;6265.05
2021-02-05 18;1643.44;6265.05
2021-02-05 19;2155.71;6265.05
2021-02-05 20;2336.99;6265.05
2021-02-05 21;2285.38;6265.05
2021-02-05 22;2163.22;6265.05
2021-02-05 23;2068.67;6265.05
2021-02-06 00;2032.56;6265.05
2021-02-06 01;1927.78;6265.05
2021-02-06 02;1618.83;6265.05
2021-02-06 03;1431.25;6265.05
2021-02-06 04;1192.86;6265.05
2021-02-06 05;1156.7;6265.05
2021-02-06 06;1253.16;6265.05
2021-02-06 07;1615.05;6265.05
2021-02-06 08;2073.62;6265.05
2021-02-06 09;2366.13;6265.05
2021-02-06 10;2505.06;6265.05
2021-02-06 11;2382.71;6265.05
2021-02-06 12;2264.33;6265.05
2021-02-06 13;2104.62;6265.05
2021-02-06 14;2028.39;6265.05
2021-02-06 15;1994.27;6265.05
2021-02-06 16;1900.12;6265.05
2021-02-06 17;1793.8;6265.05
2021-02-06 18;1574.19;6265.05
2021-02-06 19;1563.23;6265.05
2021-02-06 20;1577.48;6265.05
2021-02-06 21;1580.38;6265.05
2021-02-06 22;1270.29;6265.05
2021-02-06 23;1179.91;5947
2021-02-07 00;1055.44;5940.46
2021-02-07 01;866.92;5898.06
2021-02-07 02;729.19;5894.82
2021-02-07 03;524.74;5931.53
2021-02-07 04;342.69;5918.66
2021-02-07 05;269.65;5917.95
2021-02-07 06;223.81;5939.37
2021-02-07 07;240.76;5968.11
2021-02-07 08;339.71;6001.26
2021-02-07 09;438.36;5958.76
2021-02-07 10;413.26;5950.63
2021-02-07 11;447.87;6265.05
2021-02-07 12;695.14;6265.05
2021-02-07 13;1252.79;6265.05
2021-02-07 14;1750.46;6265.05
2021-02-07 15;2449.41;6265.05
2021-02-07 16;2987.74;6265.05
2021-02-07 17;3215.54;6265.05
2021-02-07 18;3377.93;6265.05
2021-02-07 19;3351.13;6265.05
2021-02-07 20;3271.77;6265.05
2021-02-07 21;3259.83;6265.05
2021-02-07 22;3107.49;6265.05
2021-02-07 23;3077.15;6265.05
2021-02-08 00;3055.34;6265.05
2021-02-08 01;3276.81;6265.05
2021-02-08 02;3077.51;6265.05
2021-02-08 03;2868.45;6265.05
2021-02-08 04;2922.3;6265.05
2021-02-08 05;2704.04;6265.05
2021-02-08 06;2823.25;6265.05
2021-02-08 07;3426.67;6265.05
2021-02-08 08;3640.47;6265.05
2021-02-08 09;3621.44;6265.05
2021-02-08 10;3633.63;6265.05
2021-02-08 11;3975.37;6265.05
2021-02-08 12;4163.75;6265.05
2021-02-08 13;4296.87;6265.05
2021-02-08 14;4477.44;6265.05
2021-02-08 15;4505.47;6265.05
2021-02-08 16;4480.01;6265.05
2021-02-08 17;4353.19;6265.05
2021-02-08 18;4422.21;6265.05
2021-02-08 19;4309.66;6265.05
2021-02-08 20;4006.35;6265.05
2021-02-08 21;3857.43;6265.05
2021-02-08 22;3928.21;6265.05
2021-02-08 23;3807.18;6265.05
2021-02-09 00;4043.89;6265.05
2021-02-09 01;3979.66;6265.05
2021-02-09 02;3679.8;6265.05
2021-02-09 03;3325.95;6265.05
2021-02-09 04;3221.44;6265.05
2021-02-09 05;3222.42;6265.05
2021-02-09 06;3568.81;6265.05
2021-02-09 07;4030.14;6265.05
2021-02-09 08;4798.75;6265.05
2021-02-09 09;4955.64;6265.05
2021-02-09 10;5050.41;6265.05
2021-02-09 11;5105.95;6265.05
2021-02-09 12;5001.93;6265.05
2021-02-09 13;4623.85;6265.05
2021-02-09 14;4223.43;6265.05
2021-02-09 15;3171.72;6265.05
2021-02-09 16;3624.61;6265.05
2021-02-09 17;3833.33;6265.05
2021-02-09 18;3408.39;6265.05
2021-02-09 19;3102.04;6265.05
2021-02-09 20;3032.02;6265.05
2021-02-09 21;3484.67;6265.05
2021-02-09 22;3788.96;6265.05
2021-02-09 23;3906.36;6265.05
2021-02-10 00;3725.05;6265.05
2021-02-10 01;3620.71;6265.05
2021-02-10 02;3383.2;6265.05
2021-02-10 03;3365.79;6265.05
2021-02-10 04;3557.3;6265.05
2021-02-10 05;3172.93;6265.05
2021-02-10 06;3389.58;6265.05
2021-02-10 07;3699.3;6265.05
2021-02-10 08;3663.88;6265.05
2021-02-10 09;3375.92;6265.05
2021-02-10 10;3131.18;6265.05
2021-02-10 11;3051.2;6265.05
2021-02-10 12;3069.34;6265.05
2021-02-10 13;2953.72;6265.05
2021-02-10 14;2837.53;6265.05
2021-02-10 15;2602.69;6265.05
2021-02-10 16;2571.65;6265.05
2021-02-10 17;2320.43;6265.05
2021-02-10 18;2037.8;6265.05
2021-02-10 19;1697.42;6265.05
2021-02-10 20;1835.29;6265.05
2021-02-10 21;1857.36;6265.05
2021-02-10 22;2000.88;6265.05
2021-02-10 23;2120.53;6265.05
2021-02-11 00;1985.54;6265.05
2021-02-11 01;1999.79;6265.05
2021-02-11 02;2126.91;6265.05
2021-02-11 03;2244.49;6265.05
2021-02-11 04;2183.42;6265.05
2021-02-11 05;2029.78;6265.05
2021-02-11 06;1934.7;6265.05
2021-02-11 07;1918.71;6265.05
2021-02-11 08;1882.87;6265.05
2021-02-11 09;1757.79;6265.05
2021-02-11 10;1681.69;6265.05
2021-02-11 11;1742.71;6265.05
2021-02-11 12;1810.7;6265.05
2021-02-11 13;1779.22;6265.05
2021-02-11 14;1834.64;6265.05
2021-02-11 15;1968.93;6265.05
2021-02-11 16;1974.37;6265.05
2021-02-11 17;2033.02;6265.05
2021-02-11 18;2000.99;6265.05
2021-02-11 19;2220.09;6265.05
2021-02-11 20;2377.32;6265.05
2021-02-11 21;2738.47;6265.05
2021-02-11 22;3110.31;6265.05
2021-02-11 23;3374.86;6265.05
2021-02-12 00;3561.42;6265.05
2021-02-12 01;3699.06;6265.05
2021-02-12 02;3971.74;6265.05
2021-02-12 03;4202.3;6265.05
2021-02-12 04;3881.02;6265.05
2021-02-12 05;3636.42;6265.05
2021-02-12 06;3702.9;6265.05
2021-02-12 07;3815.14;6265.05
2021-02-12 08;3855.82;6265.05
2021-02-12 09;3647.21;6265.05
2021-02-12 10;3574.07;6265.05
2021-02-12 11;3502.1;6265.05
2021-02-12 12;3310.16;6265.05
2021-02-12 13;3167.65;6265.05
2021-02-12 14;3029.88;6265.05
2021-02-12 15;2839.59;6265.05
2021-02-12 16;2443.64;6265.05
2021-02-12 17;2321.11;6265.05
2021-02-12 18;1880.12;6265.05
2021-02-12 19;1885.16;6265.05
2021-02-12 20;1735.21;6265.05
2021-02-12 21;1426.88;6265.05
2021-02-12 22;1207.64;6265.05
2021-02-12 23;1029.63;6265.05
2021-02-13 00;992.45;6265.05
2021-02-13 01;882.56;6265.05
2021-02-13 02;846.16;6265.05
2021-02-13 03;758.72;6265.05
2021-02-13 04;764.64;6265.05
2021-02-13 05;924.66;6265.05
2021-02-13 06;962.19;6265.05
2021-02-13 07;1210.59;6265.05
2021-02-13 08;1341.3;6265.05
2021-02-13 09;1237.88;6265.05
2021-02-13 10;1130.38;6265.05
2021-02-13 11;1004.75;6265.05
2021-02-13 12;915.74;6265.05
2021-02-13 13;907.62;6265.05
2021-02-13 14;787.01;6265.05
2021-02-13 15;759.79;6265.05
2021-02-13 16;671.17;6265.05
2021-02-13 17;537.02;6265.05
2021-02-13 18;541.41;6265.05
2021-02-13 19;674.91;6265.05
2021-02-13 20;773.01;6265.05
2021-02-13 21;722.9;6265.05
2021-02-13 22;557.02;6265.05
2021-02-13 23;489.84;6265.05
2021-02-14 00;471.22;6265.05
2021-02-14 01;501.81;6265.05
2021-02-14 02;518.93;6265.05
2021-02-14 03;507.05;6265.05
2021-02-14 04;468.17;6265.05
2021-02-14 05;454.92;6265.05
2021-02-14 06;432.85;6265.05
2021-02-14 07;448.05;6265.05
2021-02-14 08;467.78;6265.05
2021-02-14 09;525.46;6265.05
2021-02-14 10;558.59;6265.05
2021-02-14 11;553.44;6265.05
2021-02-14 12;588.49;6265.05
2021-02-14 13;596.61;6265.05
2021-02-14 14;745.92;6265.05
2021-02-14 15;736.89;6265.05
2021-02-14 16;641.58;6265.05
2021-02-14 17;581.12;6265.05
2021-02-14 18;658.45;6265.05
2021-02-14 19;668.34;6265.05
2021-02-14 20;894.82;6265.05
2021-02-14 21;1164.5;6265.05
2021-02-14 22;1422.59;6265.05
2021-02-14 23;1566.01;6265.05
2021-02-15 00;1615.07;6265.05
2021-02-15 01;1267.14;6265.05
2021-02-15 02;1130.01;6265.05
2021-02-15 03;936.5;6265.05
2021-02-15 04;870.78;6265.05
2021-02-15 05;890.42;6265.05
2021-02-15 06;841.96;6265.05
2021-02-15 07;948.87;6265.05
2021-02-15 08;1233.15;6265.05
2021-02-15 09;1336.77;6265.05
2021-02-15 10;1387.49;6265.05
2021-02-15 11;1333.64;6265.05
2021-02-15 12;1267.43;6265.05
2021-02-15 13;1225.29;6265.05
2021-02-15 14;1074.61;6265.05
2021-02-15 15;1037.28;6265.05
2021-02-15 16;1156.46;6265.05
2021-02-15 17;1145.11;6265.05
2021-02-15 18;1207.82;6265.05
2021-02-15 19;1561.26;6265.05
2021-02-15 20;1852.17;6265.05
2021-02-15 21;2220.44;6265.05
2021-02-15 22;2344.72;6265.05
2021-02-15 23;2581.04;6265.05
2021-02-16 00;2657.73;6265.05
2021-02-16 01;2522.83;6265.05
2021-02-16 02;2006.13;6265.05
2021-02-16 03;1873.93;6265.05
2021-02-16 04;1748.25;6265.05
2021-02-16 05;1786.6;6265.05
2021-02-16 06;2120.89;6265.05
2021-02-16 07;2671.42;6265.05
2021-02-16 08;3102.93;6265.05
2021-02-16 09;3369.25;6265.05
2021-02-16 10;3399.13;6265.05
2021-02-16 11;3651.09;6265.05
2021-02-16 12;4137.26;6265.05
2021-02-16 13;4057.46;6265.05
2021-02-16 14;4431.37;6265.05
2021-02-16 15;4166.94;6265.05
2021-02-16 16;3716.66;6265.05
2021-02-16 17;3248.54;6265.05
2021-02-16 18;2733.41;6265.05
2021-02-16 19;2304.45;6265.05
2021-02-16 20;1975.12;6265.05
2021-02-16 21;1649.63;6265.05
2021-02-16 22;1552.62;6265.05
2021-02-16 23;1655.08;6265.05
2021-02-17 00;1402.17;6265.05
2021-02-17 01;1205.25;6265.05
2021-02-17 02;986.13;6265.05
2021-02-17 03;809.25;6265.05
2021-02-17 04;792.44;6265.05
2021-02-17 05;843.77;6265.05
2021-02-17 06;899.58;6265.05
2021-02-17 07;912.86;6265.05
2021-02-17 08;1054.08;6265.05
2021-02-17 09;1151.01;6265.05
2021-02-17 10;1162.05;6265.05
2021-02-17 11;1259.54;6265.05
2021-02-17 12;1564.44;6265.05
2021-02-17 13;1995.36;6265.05
2021-02-17 14;2364.09;6265.05
2021-02-17 15;2578.31;6265.05
2021-02-17 16;2496.68;6265.05
2021-02-17 17;2381.76;6265.05
2021-02-17 18;2153.97;6265.05
2021-02-17 19;2126.53;6265.05
2021-02-17 20;2505.32;6265.05
2021-02-17 21;3134.54;6265.05
2021-02-17 22;3674.89;6265.05
2021-02-17 23;3932.06;6265.05
2021-02-18 00;4000.19;6265.05
2021-02-18 01;4019.86;6265.05
2021-02-18 02;4022.85;6265.05
2021-02-18 03;4339.16;6265.05
2021-02-18 04;4371.07;6265.05
2021-02-18 05;4161.48;6265.05
2021-02-18 06;3996.41;6265.05
2021-02-18 07;3831.41;6265.05
2021-02-18 08;3717.38;6265.05
2021-02-18 09;3787.8;6265.05
2021-02-18 10;3870.32;6265.05
2021-02-18 11;4155.3;6265.05
2021-02-18 12;4599.29;6265.05
2021-02-18 13;4767.21;6112.69
2021-02-18 14;4881.2;6265.05
2021-02-18 15;4804.16;6265.05
2021-02-18 16;4698.86;6265.05
2021-02-18 17;4178.8;6265.05
2021-02-18 18;3745.07;6265.05
2021-02-18 19;3155.71;6265.05
2021-02-18 20;2836.34;6265.05
2021-02-18 21;2934.65;6265.05
2021-02-18 22;3104.87;6265.05
2021-02-18 23;3180.86;6265.05
2021-02-19 00;2947.21;6265.05
2021-02-19 01;2867.73;6265.05
2021-02-19 02;3058.16;6265.05
2021-02-19 03;3144.3;6265.05
2021-02-19 04;3202.45;6265.05
2021-02-19 05;3327.86;6265.05
2021-02-19 06;3356.57;6265.05
2021-02-19 07;3229.14;6265.05
2021-02-19 08;3272.32;6265.05
2021-02-19 09;3368.29;6265.05
2021-02-19 10;3209.23;6265.05
2021-02-19 11;3223.53;6265.05
2021-02-19 12;3635.12;6265.05
2021-02-19 13;4145.29;6265.05
2021-02-19 14;4220.15;6265.05
2021-02-19 15;4182.56;6265.05
2021-02-19 16;4202.12;6265.05
2021-02-19 17;4134.24;6265.05
2021-02-19 18;3909.51;6265.05
2021-02-19 19;3564.02;6265.05
2021-02-19 20;3719.21;6265.05
2021-02-19 21;3681.48;6265.05
2021-02-19 22;3498.93;6265.05
2021-02-19 23;3377.29;6265.05
2021-02-20 00;3486.04;6265.05
2021-02-20 01;3627.83;6265.05
2021-02-20 02;3144.89;6265.05
2021-02-20 03;3075.46;6265.05
2021-02-20 04;3068.43;6265.05
2021-02-20 05;3147.91;6265.05
2021-02-20 06;3131.29;6265.05
2021-02-20 07;3238.28;6265.05
2021-02-20 08;3511.04;6265.05
2021-02-20 09;3725.52;6265.05
2021-02-20 10;3802.24;6265.05
2021-02-20 11;4169.03;6265.05
2021-02-20 12;4322.02;6265.05
2021-02-20 13;3990.26;6265.05
2021-02-20 14;3859.83;6265.05
2021-02-20 15;3677.74;6265.05
2021-02-20 16;3408.92;6265.05
2021-02-20 17;3393.14;6265.05
2021-02-20 18;3953.12;6265.05
2021-02-20 19;4077.17;6265.05
2021-02-20 20;4097.42;6265.05
2021-02-20 21;3924.41;6265.05
2021-02-20 22;3714.37;6265.05
2021-02-20 23;3576.16;6265.05
2021-02-21 00;3541.84;6265.05
2021-02-21 01;3525.9;6265.05
2021-02-21 02;3177.41;6265.05
2021-02-21 03;3180.68;6265.05
2021-02-21 04;3170.16;6265.05
2021-02-21 05;3269.07;6265.05
2021-02-21 06;3300.47;6265.05
2021-02-21 07;3375.17;6265.05
2021-02-21 08;3324.62;6265.05
2021-02-21 09;3134.67;6265.05
2021-02-21 10;2974.42;6265.05
2021-02-21 11;2784.75;6265.05
2021-02-21 12;2455.67;6265.05
2021-02-21 13;2042.17;6265.05
2021-02-21 14;1617.77;6265.05
2021-02-21 15;1312.04;6265.05
2021-02-21 16;1170.24;6265.05
2021-02-21 17;1138.06;6265.05
2021-02-21 18;1207.78;6265.05
2021-02-21 19;1175.43;6265.05
2021-02-21 20;1267.99;6026.63
2021-02-21 21;1455.89;6093.54
2021-02-21 22;1733.48;6135.12
2021-02-21 23;2114.62;6265.05
2021-02-22 00;2285.87;6265.05
2021-02-22 01;2672.43;6265.05
2021-02-22 02;2791.54;6265.05
2021-02-22 03;2212.65;6265.05
2021-02-22 04;1829.5;6265.05
2021-02-22 05;1482.32;6265.05
2021-02-22 06;1427.78;6265.05
2021-02-22 07;1430.44;6265.05
2021-02-22 08;1471.26;6265.05
2021-02-22 09;1372.13;6265.05
2021-02-22 10;987.39;6265.05
2021-02-22 11;715.24;6265.05
2021-02-22 12;557.35;6265.05
2021-02-22 13;458.32;6265.05
2021-02-22 14;409.91;6265.05
2021-02-22 15;386.78;6265.05
2021-02-22 16;343.79;6265.05
2021-02-22 17;328.1;6265.05
2021-02-22 18;282.98;6265.05
2021-02-22 19;242.63;6265.05
2021-02-22 20;261.4;6265.05
2021-02-22 21;257.42;6265.05
2021-02-22 22;246.51;6265.05
2021-02-22 23;241.93;6265.05
2021-02-23 00;298.4;6265.05
2021-02-23 01;431.89;6265.05
2021-02-23 02;482.46;6265.05
2021-02-23 03;575.13;6265.05
2021-02-23 04;636.53;6265.05
2021-02-23 05;709.63;6265.05
2021-02-23 06;855.02;6265.05
2021-02-23 07;1083.18;6265.05
2021-02-23 08;1021.44;6265.05
2021-02-23 09;1008.8;6265.05
2021-02-23 10;959.65;6265.05
2021-02-23 11;956.49;6265.05
2021-02-23 12;1180.46;6265.05
2021-02-23 13;1424.8;6265.05
2021-02-23 14;1575.47;6265.05
2021-02-23 15;1675.12;6265.05
2021-02-23 16;1751.03;6265.05
2021-02-23 17;1791.37;6265.05
2021-02-23 18;1726.35;6265.05
2021-02-23 19;1551.81;6265.05
2021-02-23 20;1710.86;6265.05
2021-02-23 21;2064.38;6265.05
2021-02-23 22;2209.04;6265.05
2021-02-23 23;2257.32;6265.05
2021-02-24 00;2438.64;6265.05
2021-02-24 01;2542.41;6265.05
2021-02-24 02;2547.83;6265.05
2021-02-24 03;2549.59;6265.05
2021-02-24 04;2512.23;6265.05
2021-02-24 05;2444.74;6265.05
2021-02-24 06;2522.18;6265.05
2021-02-24 07;2445.93;6265.05
2021-02-24 08;2335.42;6265.05
2021-02-24 09;2163.91;6265.05
2021-02-24 10;1938.82;6265.05
2021-02-24 11;1900.37;6265.05
2021-02-24 12;2087.58;6265.05
2021-02-24 13;2227.62;6265.05
2021-02-24 14;2588.12;6265.05
2021-02-24 15;3208.49;6265.05
2021-02-24 16;3318.06;6265.05
2021-02-24 17;3245.88;6265.05
2021-02-24 18;3080.58;6265.05
2021-02-24 19;2792.08;6265.05
2021-02-24 20;2373.26;6265.05
2021-02-24 21;2217.14;6265.05
2021-02-24 22;2230.93;6265.05
2021-02-24 23;2239.63;6265.05
2021-02-25 00;2191.25;6265.05
2021-02-25 01;1918.75;6265.05
2021-02-25 02;1697.85;6265.05
2021-02-25 03;1528.59;6265.05
2021-02-25 04;1456.02;6265.05
2021-02-25 05;1454.69;6265.05
2021-02-25 06;1488;6265.05
2021-02-25 07;1510.01;6265.05
2021-02-25 08;1227.86;6265.05
2021-02-25 09;1055.02;6265.05
2021-02-25 10;863.56;6265.05
2021-02-25 11;553.2;6265.05
2021-02-25 12;394.87;6265.05
2021-02-25 13;297;6265.05
2021-02-25 14;175.55;6265.05
2021-02-25 15;186.5;6265.05
2021-02-25 16;193.53;6265.05
2021-02-25 17;228.92;6265.05
2021-02-25 18;395.77;6265.05
2021-02-25 19;646.62;6265.05
2021-02-25 20;951.73;6265.05
2021-02-25 21;1244.38;6265.05
2021-02-25 22;1369.59;6265.05
2021-02-25 23;1580.69;6265.05
2021-02-26 00;1799.24;6265.05
2021-02-26 01;2020.35;6265.05
2021-02-26 02;2173.57;6265.05
2021-02-26 03;2219;6265.05
2021-02-26 04;2259.72;6265.05
2021-02-26 05;2349.74;6265.05
2021-02-26 06;2470.47;6265.05
2021-02-26 07;2512.35;6265.05
2021-02-26 08;2436.2;6265.05
2021-02-26 09;2373.61;6265.05
2021-02-26 10;2009.25;6265.05
2021-02-26 11;1776.39;6265.05
2021-02-26 12;1539.12;6265.05
2021-02-26 13;1199.51;6265.05
2021-02-26 14;960.84;6265.05
2021-02-26 15;871.1;6265.05
2021-02-26 16;1014.1;6265.05
2021-02-26 17;1077.07;6265.05
2021-02-26 18;1097.73;6265.05
2021-02-26 19;1136.46;6265.05
2021-02-26 20;1324.84;6265.05
2021-02-26 21;1441.3;6265.05
2021-02-26 22;1352.51;6265.05
2021-02-26 23;1314.24;6265.05
2021-02-27 00;1314.45;6265.05
2021-02-27 01;1391.76;6265.05
2021-02-27 02;1527.43;6265.05
2021-02-27 03;1691.61;6265.05
2021-02-27 04;1806.31;6265.05
2021-02-27 05;2027.2;6265.05
2021-02-27 06;2199.81;6265.05
2021-02-27 07;2382.33;6265.05
2021-02-27 08;2436.84;6265.05
2021-02-27 09;2499.14;6265.05
2021-02-27 10;2504.99;6265.05
2021-02-27 11;2470.14;6265.05
2021-02-27 12;2268.18;6265.05
2021-02-27 13;1957.98;6265.05
2021-02-27 14;1663.02;6265.05
2021-02-27 15;1570.05;6265.05
2021-02-27 16;1644.88;6265.05
2021-02-27 17;1911.5;6265.05
2021-02-27 18;2192.44;6265.05
2021-02-27 19;2433.39;6265.05
2021-02-27 20;2869.27;6265.05
2021-02-27 21;3134.55;6265.05
2021-02-27 22;3282.42;6265.05
2021-02-27 23;3265.85;6265.05
2021-02-28 00;3235.73;6265.05
2021-02-28 01;3044.54;6265.05
2021-02-28 02;2825.67;6265.05
2021-02-28 03;2447.98;6265.05
2021-02-28 04;2399.2;6265.05
2021-02-28 05;2314.43;6265.05
2021-02-28 06;2184.09;6265.05
2021-02-28 07;2235.63;6265.05
2021-02-28 08;2061.02;6265.05
2021-02-28 09;1916.29;6265.05
2021-02-28 10;1496.95;6265.05
2021-02-28 11;1237.87;6265.05
2021-02-28 12;1230.27;6265.05
2021-02-28 13;1145.05;6265.05
2021-02-28 14;1031.96;6265.05
2021-02-28 15;1073.18;6265.05
2021-02-28 16;1206.18;6265.05
2021-02-28 17;1392.87;6265.05
2021-02-28 18;1517.43;6265.05
2021-02-28 19;1550.88;6265.05
2021-02-28 20;1586.3;6265.05
2021-02-28 21;1602.59;6265.05
2021-02-28 22;1714.36;6265.05
2021-02-28 23;1932.53;6265.05
2021-03-01 00;2286.3;6265.05
2021-03-01 01;2369.3;6265.05
2021-03-01 02;2200.18;6265.05
2021-03-01 03;2004.93;6265.05
2021-03-01 04;2060.34;6265.05
2021-03-01 05;2171.24;6265.05
2021-03-01 06;2294.44;6265.05
2021-03-01 07;2312.81;6265.05
2021-03-01 08;2145.47;6265.05
2021-03-01 09;1901.6;6265.05
2021-03-01 10;1666.99;6265.05
2021-03-01 11;1782.78;6265.05
2021-03-01 12;1923.81;6265.05
2021-03-01 13;2120.6;6265.05
2021-03-01 14;2087.86;6265.05
2021-03-01 15;2109.25;6265.05
2021-03-01 16;2067.3;6265.05
2021-03-01 17;2148.3;6265.05
2021-03-01 18;2273.62;6265.05
2021-03-01 19;2211.96;6265.05
2021-03-01 20;2096.6;6265.05
2021-03-01 21;1976.78;6265.05
2021-03-01 22;2004.92;6265.05
2021-03-01 23;1989.95;6265.05
2021-03-02 00;1828.34;6265.05
2021-03-02 01;1842.02;6265.05
2021-03-02 02;1857.18;6265.05
2021-03-02 03;1775.96;6265.05
2021-03-02 04;1782.88;6265.05
2021-03-02 05;1695.95;6265.05
2021-03-02 06;1471.59;6265.05
2021-03-02 07;1294.69;6265.05
2021-03-02 08;1246.91;6265.05
2021-03-02 09;1099.17;6265.05
2021-03-02 10;966.23;6265.05
2021-03-02 11;868.65;6265.05
2021-03-02 12;822.11;6265.05
2021-03-02 13;727.69;6265.05
2021-03-02 14;630.33;6265.05
2021-03-02 15;601.39;6265.05
2021-03-02 16;522.15;6265.05
2021-03-02 17;490.66;6265.05
2021-03-02 18;475.44;6265.05
2021-03-02 19;481.65;6265.05
2021-03-02 20;509.59;6265.05
2021-03-02 21;596.17;6265.05
2021-03-02 22;576.46;6265.05
2021-03-02 23;653.68;6265.05
2021-03-03 00;617.95;6265.05
2021-03-03 01;618.01;6265.05
2021-03-03 02;505.12;6265.05
2021-03-03 03;425.82;6265.05
2021-03-03 04;395.81;6265.05
2021-03-03 05;300.03;6265.05
2021-03-03 06;254.19;6265.05
2021-03-03 07;189.18;6265.05
2021-03-03 08;183.96;6265.05
2021-03-03 09;205.01;6265.05
2021-03-03 10;191.86;6265.05
2021-03-03 11;133.09;6265.05
2021-03-03 12;138.28;6265.05
2021-03-03 13;167.78;6265.05
2021-03-03 14;177.55;6265.05
2021-03-03 15;164.22;6265.05
2021-03-03 16;149.84;6265.05
2021-03-03 17;142.68;6265.05
2021-03-03 18;101.11;6265.05
2021-03-03 19;88.9;6265.05
2021-03-03 20;92.57;6265.05
2021-03-03 21;135.22;6265.05
2021-03-03 22;187.34;6265.05
2021-03-03 23;241.99;6265.05
2021-03-04 00;324.82;6265.05
2021-03-04 01;484;6265.05
2021-03-04 02;588.88;6265.05
2021-03-04 03;529.58;6265.05
2021-03-04 04;409.15;6265.05
2021-03-04 05;327.79;6265.05
2021-03-04 06;362.72;6265.05
2021-03-04 07;388.07;6265.05
2021-03-04 08;438.49;6265.05
2021-03-04 09;498.73;6265.05
2021-03-04 10;513.16;6265.05
2021-03-04 11;418.36;6265.05
2021-03-04 12;328.66;6265.05
2021-03-04 13;321.44;6265.05
2021-03-04 14;404.07;6265.05
2021-03-04 15;386.5;6265.05
2021-03-04 16;325.21;6265.05
2021-03-04 17;297.84;6265.05
2021-03-04 18;323.24;6265.05
